key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
23:00.0,24,2013-05-28 00:23:00 UTC,-73.993845,40.731132,-73.890768,40.742522,1
20:00.0,5.3,2009-07-01 13:20:00 UTC,-73.991595,40.764902,-73.984743,40.763002,1
11:00.0,3.7,2009-11-28 10:11:00 UTC,-73.958988,40.768693,-73.957192,40.774097,1
10:34.0,6.9,2012-05-13 08:10:34 UTC,-73.954753,40.778268,-73.978893,40.781577,1
59:00.0,4.9,2009-10-26 12:59:00 UTC,-73.992047,40.744005,-73.982093,40.75756,1
56:02.0,13.3,2010-06-04 18:56:02 UTC,-74.004682,40.723768,-73.986714,40.757754,2
16:00.0,4.5,2010-08-31 14:16:00 UTC,-73.964527,40.760532,-73.972303,40.749608,1
48:00.0,8.1,2011-02-02 10:48:00 UTC,-73.980518,40.730528,-74.003613,40.722663,1
45:28.0,17.5,2012-11-06 00:45:28 UTC,-73.969104,40.757661,-73.958166,40.810488,1
43:13.0,24.5,2015-06-02 00:43:13 UTC,-73.99588776,40.76473999,-73.96717072,40.68484879,2
25:09.0,8.9,2009-10-08 04:25:09 UTC,-73.965799,40.754466,-73.935413,40.79583,1
20:13.0,4.1,2010-04-14 21:20:13 UTC,-73.969768,40.759919,-73.978477,40.758386,1
51:00.0,5.7,2010-09-07 19:51:00 UTC,-73.862643,40.768958,-73.971545,40.763412,2
18:51.0,6.9,2011-06-26 17:18:51 UTC,-74.005,40.7465,-73.99,40.7466,2
28:00.0,10.1,2011-12-16 18:28:00 UTC,-73.97908,40.75966,-73.991407,40.74544,1
17:00.0,52,2013-10-15 11:17:00 UTC,-73.99024,40.761837,-73.782462,40.648747,1
45:00.0,26.9,2009-08-01 03:45:00 UTC,-73.996133,40.72593,-73.931085,40.852213,1
50:00.0,8.1,2010-06-24 08:50:00 UTC,-73.96202,40.767673,-73.98213,40.769255,1
47:07.0,13,2014-06-14 18:47:07 UTC,-73.9777,40.734225,-73.951791,40.777026,1
32:00.0,28.1,2009-05-22 09:32:00 UTC,-73.981232,40.776722,-74.011148,40.701978,5
00:00.0,4.9,2009-11-16 21:00:00 UTC,-73.974495,40.759955,-73.960662,40.761393,5
58:44.0,16.5,2013-12-09 11:58:44 UTC,-73.985455,40.738795,-73.961641,40.767072,1
08:31.0,6,2015-01-31 09:08:31 UTC,-73.99345398,40.76715088,-73.98364258,40.76213837,1
18:00.0,6.5,2010-08-04 13:18:00 UTC,-73.979723,40.758973,-73.982217,40.768305,1
46:00.0,9.5,2014-06-14 04:46:00 UTC,-73.94207,40.798902,-73.9598,40.81874,5
35:59.0,28,2015-03-18 01:35:59 UTC,-73.99530029,40.74411011,-73.9744339,40.66940689,1
37:32.0,10.5,2009-12-28 02:37:32 UTC,-73.990995,40.734945,-73.960742,40.711878,2
57:11.0,21.3,2012-08-04 00:57:11 UTC,-73.99246,40.760058,-73.924103,40.761346,1
20:08.0,9.5,2012-12-19 11:20:08 UTC,-73.937673,40.804555,-73.953839,40.779044,1
56:00.0,8.5,2014-03-08 14:56:00 UTC,-73.974253,40.783627,-73.952492,40.78011,1
22:59.0,9.5,2015-06-15 20:22:59 UTC,-73.97879791,40.76435471,-73.97288513,40.78422546,1
05:00.0,6.9,2010-10-19 21:05:00 UTC,-73.998262,40.740523,-73.983788,40.726943,1
45:27.0,6,2015-06-18 23:45:27 UTC,-73.99547577,40.72386932,-73.99274445,40.73151016,1
10:00.0,7.5,2013-04-13 22:10:00 UTC,-73.988252,40.7491,-73.988495,40.759135,5
12:00.0,39.33,2013-04-17 14:12:00 UTC,-73.979967,40.755757,-73.865058,40.770492,1
21:04.0,15.7,2010-10-28 08:21:04 UTC,-74.007697,40.705019,-73.972005,40.756992,1
31:00.0,5.7,2012-05-23 09:31:00 UTC,-73.973535,40.723647,-73.975572,40.734572,1
25:14.0,25.5,2012-12-06 11:25:14 UTC,-73.966719,40.793585,-73.997513,40.724461,1
32:10.0,12,2013-05-04 20:32:10 UTC,-73.959906,40.76289,-73.987437,40.736065,2
39:00.0,10,2013-10-18 23:39:00 UTC,-73.940112,40.709145,-73.96332,40.710307,1
48:00.0,13.3,2012-01-29 18:48:00 UTC,-73.963067,40.757925,-74.005967,40.745478,1
18:57.0,8.1,2009-08-28 07:18:57 UTC,-73.975461,40.733199,-73.954344,40.76375,1
21:00.0,6.5,2010-04-11 12:21:00 UTC,-73.98734,40.750443,-73.967258,40.761093,2
54:19.0,8.1,2011-05-23 16:54:19 UTC,-73.988008,40.748303,-74.005185,40.738733,0
07:34.0,5.5,2013-06-02 18:07:34 UTC,-73.987885,40.74949,-73.981301,40.747329,1
26:12.0,11.5,2014-06-02 10:26:12 UTC,-74.00238,40.729482,-73.986654,40.755033,1
49:33.0,10.5,2011-08-13 07:49:33 UTC,-73.954875,40.765552,-73.956076,40.745993,1
51:56.0,7.5,2014-09-11 12:51:56 UTC,-73.98815,40.754472,-73.979638,40.746354,1
06:13.0,6.9,2009-04-14 07:06:13 UTC,-73.990669,40.756184,-73.980799,40.744792,1
29:18.0,23.3,2009-10-07 18:29:18 UTC,-73.972034,40.689613,-73.952303,40.768188,1
45:16.0,3.7,2011-06-27 09:45:16 UTC,-73.9482,40.7827,-73.9538,40.7788,1
41:04.0,7.5,2014-11-11 12:41:04 UTC,-73.996317,40.728629,-73.987736,40.73673,1
15:07.0,20.1,2009-03-17 09:15:07 UTC,-73.966709,40.756196,-74.011909,40.7073,1
33:58.0,6.5,2010-01-25 11:33:58 UTC,-73.957698,40.764444,-73.973843,40.764355,1
01:39.0,5.5,2013-09-14 00:01:39 UTC,-73.976554,40.759645,-73.969569,40.762891,1
29:03.0,8.1,2010-04-08 14:29:03 UTC,-73.994089,40.741103,-73.975118,40.74437,1
49:54.0,18,2014-10-02 17:49:54 UTC,-73.947361,40.771306,-73.981209,40.754608,1
36:39.0,5.5,2014-11-01 22:36:39 UTC,-74.008499,40.738821,-74.007615,40.742873,1
24:00.0,6.1,2009-03-27 22:24:00 UTC,-73.985355,40.760933,-73.982747,40.77554,5
15:00.0,9.3,2009-07-03 18:15:00 UTC,-73.984807,40.769167,-73.955857,40.772355,1
43:00.0,4.9,2009-08-12 19:43:00 UTC,-73.988693,40.748488,-73.982683,40.758263,5
30:45.0,6.1,2011-10-29 18:30:45 UTC,-73.999841,40.729392,-73.988925,40.730889,2
00:00.0,5.3,2009-08-31 21:00:00 UTC,-74.005252,40.720425,-74.010668,40.710673,1
30:27.0,4.5,2013-12-25 10:30:27 UTC,-73.975065,40.765412,-73.976817,40.759279,2
03:07.0,6,2015-02-17 18:03:07 UTC,-73.98758698,40.75954819,-73.98053741,40.75655746,2
59:15.0,4.5,2013-08-05 19:59:15 UTC,-73.955324,40.788688,-73.97085,40.795114,1
42:33.0,6,2013-10-03 19:42:33 UTC,-74.006493,40.714613,-74.016133,40.711267,2
11:00.0,34.9,2012-07-22 10:11:00 UTC,-73.863147,40.768817,-73.992523,40.742952,1
13:00.0,12,2012-12-20 12:13:00 UTC,-73.974848,40.755623,-73.980777,40.774093,1
01:00.0,6,2013-12-04 14:01:00 UTC,-73.964152,40.770677,-73.967855,40.762637,6
36:39.0,4.9,2010-03-24 22:36:39 UTC,-73.972984,40.753008,-73.962455,40.768033,2
27:00.0,12.5,2012-06-07 23:27:00 UTC,0,0,0,0,1
39:47.0,10.1,2010-07-17 21:39:47 UTC,-73.992344,40.730754,-74.017207,40.71139,1
09:41.0,14.5,2014-07-18 20:09:41 UTC,-73.993286,40.767728,-74.001502,40.722636,2
59:23.0,9.7,2010-05-21 08:59:23 UTC,-73.983452,40.746815,-73.960085,40.769403,1
14:00.0,4.9,2010-06-19 13:14:00 UTC,-74.006495,40.73633,-73.994838,40.750217,5
10:00.0,8.1,2010-11-04 13:10:00 UTC,-73.981263,40.781688,-74.000317,40.758573,1
02:00.0,16.5,2015-05-08 23:02:00 UTC,-73.99749756,40.76205063,-74.01104736,40.70846939,3
32:00.0,12.5,2013-07-10 09:32:00 UTC,-73.988257,40.728832,-73.975087,40.754007,2
14:00.0,4.5,2009-02-12 02:14:00 UTC,-73.985225,40.72764,-73.980388,40.73943,1
37:21.0,7,2015-06-29 20:37:21 UTC,-73.95939636,40.77441025,-73.97022247,40.75937653,1
08:00.0,9.7,2009-09-21 15:08:00 UTC,-73.99618,40.724957,-73.985532,40.751873,2
47:00.0,6.5,2011-01-08 00:47:00 UTC,-74.001445,40.73208,-74.006843,40.741782,2
59:57.0,4.9,2011-03-29 13:59:57 UTC,-73.981512,40.749297,-73.977918,40.760977,1
20:00.0,5.3,2012-02-15 14:20:00 UTC,-73.97862,40.751428,-73.969122,40.760843,1
12:47.0,12.1,2012-03-01 19:12:47 UTC,-73.987565,40.760658,-73.988514,40.731593,1
51:01.0,43.5,2013-12-23 21:51:01 UTC,-73.789774,40.643895,-73.928265,40.763598,4
03:10.0,9.5,2015-03-31 14:03:10 UTC,-73.9560318,40.77924347,-73.97277069,40.79306412,1
01:00.0,5.7,2009-04-25 12:01:00 UTC,-73.956655,40.771002,-73.945303,40.77837,5
49:00.0,8.9,2010-05-17 20:49:00 UTC,-73.982628,40.761468,-73.953728,40.78505,1
03:00.0,9.3,2009-09-26 13:03:00 UTC,-73.968447,40.767518,-73.989277,40.769453,5
18:00.0,8.9,2010-04-28 18:18:00 UTC,-73.982158,40.747078,-73.96341,40.790862,1
11:21.0,10.5,2014-01-01 01:11:21 UTC,-73.990954,40.717289,-74.014721,40.709721,1
42:04.0,6.5,2014-06-29 11:42:04 UTC,-73.935665,40.761202,-73.932445,40.752016,1
36:17.0,20,2015-04-05 22:36:17 UTC,-73.9899826,40.73519135,-73.923172,40.76091003,5
27:29.0,4.9,2009-01-15 13:27:29 UTC,-73.978338,40.752572,-73.991973,40.75864,1
07:00.0,10.5,2010-11-21 17:07:00 UTC,-73.965985,40.76867,-73.972607,40.743523,1
54:20.0,21.5,2014-10-18 15:54:20 UTC,-73.965551,40.765924,-73.992872,40.724138,1
05:20.0,3.3,2009-04-21 21:05:20 UTC,-73.987675,40.749648,-73.992189,40.749533,1
12:17.0,4.1,2010-02-15 11:12:17 UTC,-73.963469,40.774226,-73.961215,40.769849,1
59:00.0,5.7,2011-12-30 10:59:00 UTC,-73.951098,40.785988,-73.96158,40.779937,1
05:46.0,8.9,2012-07-10 07:05:46 UTC,-73.989832,40.757652,-73.98102,40.77429,1
56:00.0,7,2013-07-25 21:56:00 UTC,-73.986342,40.748852,-73.978412,40.750362,1
49:00.0,5.5,2014-02-27 12:49:00 UTC,-73.983682,40.693985,-73.990477,40.693637,2
17:33.0,35.83,2014-06-07 14:17:33 UTC,-73.862539,40.769039,-73.972053,40.756959,2
45:00.0,6,2014-06-16 10:45:00 UTC,-73.980597,40.78208,-73.982302,40.771767,1
28:00.0,7.7,2010-08-18 14:28:00 UTC,-73.992685,40.750083,-73.980787,40.76479,3
16:22.0,57.54,2015-06-08 14:16:22 UTC,-73.79032135,40.64616013,-73.95155334,40.76639557,6
33:00.0,10.5,2010-11-03 12:33:00 UTC,-74.007707,40.732213,-73.983975,40.744418,1
30:00.0,2.9,2010-11-09 21:30:00 UTC,-73.952728,40.772168,-73.949558,40.773565,1
04:37.0,8.5,2011-06-17 11:04:37 UTC,-73.984708,40.768423,-73.976186,40.751557,1
21:00.0,5.3,2011-12-10 17:21:00 UTC,-73.960253,40.778825,-73.97122,40.766612,1
32:00.0,4.5,2012-02-23 10:32:00 UTC,-73.961997,40.776492,-73.951853,40.772955,1
34:00.0,29.83,2013-08-06 21:34:00 UTC,-73.870637,40.773652,-73.983907,40.749202,1
36:25.0,11.5,2015-05-12 23:36:25 UTC,-73.97806549,40.78882217,-73.97946167,40.75938034,1
19:00.0,8.1,2011-06-21 20:19:00 UTC,-73.987642,40.732658,-74.004502,40.70747,6
03:51.0,6.5,2015-06-26 07:03:51 UTC,-73.96398926,40.76613998,-73.97566223,40.76094818,1
00:00.0,8.1,2011-03-09 10:00:00 UTC,-73.99499,40.760467,-73.970395,40.752537,1
33:00.0,11.3,2012-03-28 18:33:00 UTC,-73.995407,40.725182,-73.985772,40.755567,1
26:00.0,5.5,2014-03-22 20:26:00 UTC,-73.97689,40.764957,-73.97761,40.753737,2
18:48.0,14.5,2014-06-01 03:18:48 UTC,-73.993702,40.720924,-73.9697,40.763939,2
19:29.0,5.7,2009-09-08 10:19:29 UTC,-73.989333,40.757012,-73.982317,40.770828,1
34:00.0,6.1,2009-04-10 18:34:00 UTC,-73.991467,40.760198,-73.989018,40.755665,1
24:00.0,8.9,2011-08-29 08:24:00 UTC,-73.936667,40.757815,0,40.757815,1
24:00.0,9.3,2011-08-29 08:24:00 UTC,-73.970395,40.768188,-73.970395,40.768188,5
06:51.0,6.5,2011-12-24 14:06:51 UTC,-73.9959,40.7388,-73.9904,40.7569,1
35:49.0,45,2013-03-05 23:35:49 UTC,-73.786815,40.641398,-73.968542,40.577815,2
00:33.0,6,2015-06-04 23:00:33 UTC,-74.00711823,40.74158478,-74.00223541,40.73208618,1
40:00.0,9,2012-10-10 22:40:00 UTC,-73.988492,40.737267,-74.009973,40.733847,1
52:00.0,15,2013-06-28 12:52:00 UTC,-73.979717,40.752417,-73.998677,40.750217,5
21:06.0,23,2015-03-17 22:21:06 UTC,-74.01567078,40.71469879,-73.96512604,40.79196548,1
25:11.0,7.3,2010-11-08 15:25:11 UTC,-73.972652,40.76174,-73.974615,40.756351,1
19:18.0,10.5,2011-03-03 11:19:18 UTC,-73.991669,40.749883,-73.984491,40.760017,1
54:00.0,7.7,2012-06-28 20:54:00 UTC,-74.00439,40.752572,-74.008127,40.738402,1
12:07.0,6.5,2011-05-19 18:12:07 UTC,-73.961307,40.811818,-73.972584,40.793868,2
33:00.0,16,2014-10-25 12:33:00 UTC,-73.9957,40.72665,-73.981397,40.68956,5
37:00.0,10.9,2010-01-01 01:37:00 UTC,-73.994263,40.752673,-73.963643,40.761303,1
04:00.0,11.7,2011-05-26 10:04:00 UTC,-73.988983,40.721497,-74.005187,40.715325,1
18:00.0,5.5,2014-05-13 22:18:00 UTC,-73.967692,40.763035,-73.974405,40.750907,1
05:00.0,3.7,2010-11-12 17:05:00 UTC,-73.984088,40.725308,-73.982083,40.731208,1
06:00.0,4.5,2012-02-13 20:06:00 UTC,-73.958808,40.78066,-73.950042,40.783877,1
34:35.0,13.5,2013-03-27 23:34:35 UTC,-73.99957,40.737702,-73.986829,40.701299,2
18:43.0,27.07,2010-04-24 15:18:43 UTC,-73.87097,40.773804,-73.971301,40.756756,1
21:26.0,8.9,2011-07-12 09:21:26 UTC,-73.979154,40.747184,-74.005325,40.728366,1
49:05.0,9.7,2012-08-29 10:49:05 UTC,-73.957624,40.761183,-73.980624,40.762867,1
20:22.0,3.5,2014-03-26 10:20:22 UTC,-73.990918,40.733905,-73.993972,40.728513,1
50:00.0,6.9,2010-11-19 18:50:00 UTC,-73.979133,40.762617,-73.967222,40.766557,1
39:19.0,10.9,2011-02-03 07:39:19 UTC,-73.984237,40.765598,-73.987143,40.736413,1
21:00.0,6.5,2009-11-10 07:21:00 UTC,-73.981052,40.77419,-73.964807,40.77148,1
38:00.0,2.5,2011-10-25 12:38:00 UTC,-73.99855,40.740117,-73.99856,40.740188,5
48:00.0,7,2012-12-14 10:48:00 UTC,-73.954477,40.786772,-73.97245,40.786677,2
18:24.0,6.2,2009-01-16 22:18:24 UTC,-73.965026,40.806704,-73.974545,40.790862,1
23:14.0,5.7,2009-03-19 11:23:14 UTC,-73.992859,40.722623,-73.99095,40.733295,1
44:00.0,10.5,2009-11-05 19:44:00 UTC,-73.968577,40.764413,-73.986667,40.739663,2
36:09.0,8.5,2014-11-15 01:36:09 UTC,-73.981842,40.740663,-73.985907,40.76004,2
47:49.0,10.9,2010-01-21 07:47:49 UTC,-73.955002,40.773544,-73.990319,40.745031,1
00:15.0,8,2013-02-09 18:00:15 UTC,-74.00114,40.746373,-73.978803,40.752627,1
56:50.0,17,2013-07-12 05:56:50 UTC,-74.006116,40.743791,-73.951425,40.713316,1
31:26.0,6.5,2013-08-18 13:31:26 UTC,-74.006508,40.732835,-74.010304,40.718944,1
24:00.0,11.7,2009-03-21 20:24:00 UTC,-73.995487,40.723335,-73.972798,40.691702,2
50:07.0,9.3,2009-05-03 14:50:07 UTC,-73.990691,40.718505,-73.982381,40.747752,1
54:43.0,12.5,2011-05-05 23:54:43 UTC,-73.993632,40.752284,-73.967785,40.801189,1
59:00.0,5.7,2011-09-14 20:59:00 UTC,-73.967122,40.7574,-73.97907,40.740033,5
08:23.0,5.3,2012-02-04 23:08:23 UTC,-74.008275,40.73874,-74.010093,40.720163,1
20:18.0,14.5,2012-11-07 09:20:18 UTC,-73.954376,40.774439,-73.97118,40.751291,1
28:00.0,9,2014-10-06 17:28:00 UTC,-73.984418,40.76983,-73.980102,40.760542,1
43:00.0,57.33,2013-11-30 15:43:00 UTC,-73.781475,40.644897,-73.977465,40.76375,1
12:00.0,7.5,2014-01-07 14:12:00 UTC,-73.95488,40.76556,-73.963632,40.761362,1
54:53.0,6.9,2010-06-12 21:54:53 UTC,-73.988705,40.748189,-73.978297,40.744468,1
31:00.0,6.9,2011-03-31 14:31:00 UTC,-73.966515,40.76144,-73.957265,40.78298,5
11:00.0,12.9,2011-04-09 14:11:00 UTC,-74.008332,40.72584,-73.983202,40.767675,1
47:00.0,15.5,2014-04-14 22:47:00 UTC,-74.001115,40.741742,-73.962123,40.765265,2
49:13.0,6.6,2009-03-13 22:49:13 UTC,-73.989124,40.726794,-74.001878,40.73375,2
00:28.0,12.1,2010-07-09 20:00:28 UTC,-74.006351,40.739727,-73.960702,40.763859,1
56:14.0,13.3,2011-10-26 16:56:14 UTC,-74.001306,40.724428,-73.971799,40.761962,1
37:47.0,8.1,2009-01-26 14:37:47 UTC,-73.993391,40.752389,-73.974717,40.760369,1
05:58.0,8.5,2010-03-25 18:05:58 UTC,-73.942461,40.766722,-73.981028,40.778337,1
58:22.0,7.3,2010-12-15 11:58:22 UTC,-73.967089,40.793715,-73.982211,40.772293,1
20:00.0,20,2014-05-13 01:20:00 UTC,-73.98573,40.727072,-73.95976,40.800467,4
34:00.0,9.3,2009-10-31 06:34:00 UTC,-73.978495,40.785277,-73.993772,40.745805,1
26:00.0,6.5,2010-01-09 03:26:00 UTC,-73.989535,40.75767,-73.988238,40.774695,3
24:00.0,31.8,2012-11-18 15:24:00 UTC,-73.873002,40.774097,-73.987177,40.729317,1
14:19.0,4,2015-06-05 07:14:19 UTC,-73.9585495,40.76444626,-73.95522308,40.7689209,1
35:00.0,8.9,2011-02-02 09:35:00 UTC,-73.966648,40.761228,-73.991353,40.760125,1
26:00.0,13,2013-02-08 15:26:00 UTC,-73.986425,40.72645,-73.96188,40.759962,1
59:48.0,12,2013-07-13 00:59:48 UTC,-73.982404,40.767781,-73.957027,40.802071,1
56:51.0,10.5,2015-01-18 14:56:51 UTC,-73.96157837,40.77934265,-73.9686203,40.75442505,1
41:40.0,28,2015-06-20 02:41:40 UTC,-73.98007965,40.76069641,-73.91567993,40.8710289,5
55:00.0,10.5,2013-12-16 21:55:00 UTC,-73.965097,40.761805,-73.99333,40.749397,1
14:00.0,63,2009-02-07 00:14:00 UTC,-74.086412,40.841982,-74.086412,40.841982,1
01:38.0,4.9,2010-06-17 08:01:38 UTC,-73.976963,40.755823,-73.976467,40.765453,1
36:00.0,6.9,2012-02-22 22:36:00 UTC,-73.972697,40.755355,-73.99345,40.761325,2
56:36.0,10.9,2009-07-04 12:56:36 UTC,-74.003932,40.725497,-74.009151,40.713175,1
52:38.0,8.1,2009-07-09 19:52:38 UTC,-73.988709,40.759962,-73.976277,40.787338,1
41:00.0,17.5,2013-07-23 14:41:00 UTC,-73.996895,40.722992,-73.96272,40.767487,1
40:50.0,13,2014-01-22 19:40:50 UTC,-73.982371,40.740019,-73.987747,40.77006,2
16:20.0,4.5,2015-02-15 10:16:20 UTC,-73.94546509,40.77867889,-73.95439148,40.77814865,1
32:41.0,5.8,2009-01-02 02:32:41 UTC,-73.974822,40.782992,-73.988402,40.769227,1
25:00.0,8.1,2010-08-07 18:25:00 UTC,-73.991263,40.755833,-74.005058,40.735607,1
59:00.0,8.5,2010-08-18 15:59:00 UTC,-73.985753,40.756377,-74.010077,40.729012,1
44:30.0,6.5,2013-05-13 10:44:30 UTC,-73.981382,40.756805,-73.981852,40.763244,1
52:35.0,17,2014-11-19 14:52:35 UTC,-73.958445,40.764284,-73.958515,40.760248,1
54:47.0,15,2014-11-29 22:54:47 UTC,-73.982029,40.775355,-73.950248,40.8265,1
40:16.0,15,2015-01-16 15:40:16 UTC,-73.9989624,40.73488235,-73.96988678,40.76314545,1
56:28.0,4.5,2009-10-30 20:56:28 UTC,-73.949908,40.775652,-73.94963,40.784836,1
04:00.0,14.5,2010-09-14 20:04:00 UTC,-73.992857,40.73012,-73.992352,40.696722,2
04:00.0,49.8,2011-01-19 05:04:00 UTC,-73.784233,40.648632,-73.956432,40.742018,1
58:00.0,12.5,2013-01-29 18:58:00 UTC,-73.987312,40.76866,-74.00467,40.734327,1
03:00.0,6.5,2013-03-21 08:03:00 UTC,-73.95423,40.766272,-73.966715,40.767395,1
47:00.0,25.5,2013-08-09 01:47:00 UTC,-73.986655,40.761205,-73.930502,40.866522,1
10:00.0,15,2014-03-31 18:10:00 UTC,-73.970505,40.796717,-73.952587,40.772272,2
14:58.0,15.3,2010-03-14 20:14:58 UTC,-73.970985,40.782935,-73.992743,40.7254,1
49:13.0,5.5,2014-03-04 18:49:13 UTC,-73.987246,40.719707,-73.991572,40.731015,2
50:27.0,7.5,2015-03-17 18:50:27 UTC,-73.98679352,40.75863266,-73.97159576,40.76295853,2
15:11.0,4,2015-05-11 20:15:11 UTC,-73.96474457,40.77277756,-73.95906067,40.78052139,1
28:00.0,6.1,2009-04-07 12:28:00 UTC,-73.988815,40.749252,-74.001947,40.740603,5
38:00.0,5.3,2010-08-05 19:38:00 UTC,-73.987588,40.744018,-73.990492,40.732958,1
43:39.0,8.1,2012-03-31 10:43:39 UTC,-74.005545,40.738672,-73.997458,40.722428,1
46:00.0,14.1,2012-02-23 13:46:00 UTC,-73.975045,40.761452,-74.013072,40.716725,4
58:00.0,16.5,2012-03-08 22:58:00 UTC,-74.008238,40.72064,-73.95142,40.730355,2
02:09.0,3,2013-08-31 05:02:09 UTC,-73.992531,40.743353,-73.995199,40.744767,1
42:23.0,9,2013-12-18 13:42:23 UTC,-73.973804,40.757712,-73.986007,40.741275,2
30:00.0,15.3,2010-09-04 00:30:00 UTC,-73.989147,40.7307,-73.94561,40.72545,5
54:51.0,8.5,2014-08-21 17:54:51 UTC,-74.00347,40.732579,-74.003595,40.722332,1
54:38.0,6.5,2015-03-10 13:54:38 UTC,-73.95500183,40.78340149,-73.96026611,40.77122879,1
29:50.0,6.5,2015-06-25 00:29:50 UTC,-73.96500397,40.80632782,-73.9542923,40.82061005,1
53:00.0,6.1,2009-03-21 03:53:00 UTC,-73.991577,40.726952,-74.00487,40.722393,2
55:28.0,11.5,2013-10-01 19:55:28 UTC,-73.980158,40.764653,-74.003671,40.738179,1
30:55.0,7.3,2009-11-10 14:30:55 UTC,-73.983218,40.756291,-73.995407,40.731402,2
54:16.0,9.7,2012-07-05 10:54:16 UTC,-74.004741,40.708469,-73.996796,40.737378,2
53:00.0,5.5,2012-09-29 11:53:00 UTC,-73.995442,40.75447,-74.003552,40.743417,1
38:33.0,28.67,2009-09-13 15:38:33 UTC,-73.862811,40.769088,-73.966686,40.772514,1
41:39.0,4.9,2010-02-22 22:41:39 UTC,-73.980836,40.760354,-73.99425,40.766379,1
35:45.0,24.1,2010-04-29 22:35:45 UTC,-73.991782,40.759463,-73.965572,40.686866,3
02:00.0,8.5,2011-05-29 01:02:00 UTC,-74.002963,40.708413,-74.005472,40.727053,1
41:50.0,45,2011-12-09 07:41:50 UTC,-73.788794,40.641368,-74.012271,40.716938,1
09:00.0,6.1,2012-04-03 01:09:00 UTC,-73.987072,40.764377,-73.980445,40.779792,5
38:31.0,3.5,2013-02-22 21:38:31 UTC,-73.9829,40.731425,-73.98116,40.729815,1
59:33.0,7,2014-06-22 18:59:33 UTC,-73.980053,40.751907,-73.965987,40.765279,1
09:42.0,4.1,2011-04-11 12:09:42 UTC,-74.00011,40.726704,-73.993782,40.732587,1
11:10.0,45,2012-06-24 17:11:10 UTC,0,0,-74.01023,40.714553,2
06:00.0,7,2013-09-30 18:06:00 UTC,-73.97307,40.759532,-73.96491,40.773855,4
38:05.0,4.5,2015-02-09 14:38:05 UTC,-73.96874237,40.76428223,-73.96328735,40.7691803,1
46:00.0,2.9,2010-11-16 21:46:00 UTC,-74.005692,40.738192,-74.0069,40.740697,1
12:00.0,11.3,2010-11-30 11:12:00 UTC,-73.981855,40.749272,-73.958477,40.781308,5
57:11.0,11,2013-07-16 21:57:11 UTC,-73.984994,40.758642,-73.976371,40.740852,1
01:00.0,12.5,2014-07-02 00:01:00 UTC,-74.001712,40.72445,-73.956425,40.715075,1
49:26.0,19.5,2015-01-06 18:49:26 UTC,-73.98908234,40.7587738,-73.92162323,40.7764473,1
29:56.0,7.3,2010-07-17 08:29:56 UTC,-73.776759,40.645103,-73.789754,40.646753,1
50:50.0,7.5,2015-01-31 22:50:50 UTC,-73.99298859,40.75301361,-73.99615479,40.74995422,1
20:00.0,11.3,2010-01-20 09:20:00 UTC,-73.985237,40.744687,-73.956317,40.783377,1
26:02.0,6.9,2011-04-08 21:26:02 UTC,-73.980562,40.764079,-74.003592,40.753409,1
04:01.0,18.1,2011-04-09 18:04:01 UTC,-74.000685,40.747269,-73.986806,40.701288,3
54:00.0,5.7,2011-10-19 07:54:00 UTC,-73.961747,40.776592,-73.952633,40.788502,1
47:00.0,19,2012-12-08 00:47:00 UTC,-73.978595,40.751557,-73.957035,40.694555,6
08:11.0,3.5,2014-04-30 15:08:11 UTC,-73.973644,40.794729,-73.977351,40.789741,3
37:33.0,11,2009-04-04 20:37:33 UTC,-73.986187,40.766868,-73.973796,40.752743,1
24:33.0,5.3,2011-02-15 23:24:33 UTC,-73.987084,40.667841,-73.979868,40.681973,1
39:00.0,6.9,2011-07-20 13:39:00 UTC,-73.988132,40.771412,-73.995895,40.753957,1
16:00.0,15.3,2012-08-05 18:16:00 UTC,-73.97308,40.793168,-74.003573,40.732092,5
52:00.0,12,2012-09-25 13:52:00 UTC,-73.789015,40.642305,-73.98348,40.76677,1
08:44.0,7,2014-04-07 15:08:44 UTC,-73.980417,40.778146,-73.964151,40.777244,1
03:57.0,10.5,2015-06-07 04:03:57 UTC,-73.99169922,40.75986099,-73.97212219,40.74729919,3
55:00.0,4.9,2011-08-24 19:55:00 UTC,-73.9641,40.764955,-73.959832,40.777102,3
37:00.0,5.7,2012-07-01 18:37:00 UTC,-73.988099,40.739457,-73.991497,40.749859,1
13:31.0,6.5,2009-03-09 10:13:31 UTC,-73.982217,40.7769,-73.986402,40.756816,1
24:00.0,12.1,2012-04-02 06:24:00 UTC,-73.975123,40.790352,-73.94545,40.840342,1
56:13.0,16.9,2010-09-10 17:56:13 UTC,-73.966158,40.758177,-73.990923,40.717273,1
47:33.0,8.9,2011-11-25 22:47:33 UTC,-73.9999,40.7386,-73.9718,40.7463,0
23:00.0,19,2014-02-08 15:23:00 UTC,-74.007357,40.743292,-73.962417,40.779062,1
02:00.0,4.9,2009-03-20 17:02:00 UTC,-73.976727,40.765018,-73.982138,40.77504,2
05:00.0,23,2013-08-16 16:05:00 UTC,-74.005508,40.709047,-73.97106,40.749412,2
15:49.0,4.9,2009-09-04 19:15:49 UTC,-73.981738,40.771485,-73.97724,40.781724,1
